document_number,comment_id,category,agency
2025-00778,FDA-2024-N-2910-0492,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-0916,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-1057,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-1476,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-1073,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-0157,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-0410,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-2642,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-1140,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-1061,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-4478,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-4256,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-0915,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-5351,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-4454,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-2843,Academic/Industry/Expert (incl. small/local business),"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-5547,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-0512,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-1478,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-0787,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-3445,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-1758,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-4918,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-3225,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-5094,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-0535,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-3337,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-2799,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-1105,Academic/Industry/Expert (incl. small/local business),"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-2912,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-3378,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-0322,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-3460,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-1596,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-3047,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-0511,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-5531,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-3265,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-1374,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-2036,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-2813,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-1780,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-0287,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-4743,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-4629,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-0150,Organization/Corporation,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-2403,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-2874,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-1821,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-2833,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-1317,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-0371,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-0613,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-2989,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-0475,Academic/Industry/Expert (incl. small/local business),"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-0483,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-1375,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-5640,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-5534,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-4719,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-4469,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-0445,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-1025,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-1964,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-4724,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-1917,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-2048,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-5039,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-5208,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-2613,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-1507,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-2846,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-4172,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-1046,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-3470,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-1233,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-4176,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-4470,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-2929,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-00778,FDA-2024-N-2910-4626,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-08083,FDA-2025-N-1146-2222,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-08083,FDA-2025-N-1146-3183,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-08083,FDA-2025-N-1146-0675,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-08083,FDA-2025-N-1146-4736,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-08083,FDA-2025-N-1146-4900,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-08083,FDA-2025-N-1146-4887,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-08083,FDA-2025-N-1146-1544,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-08083,FDA-2025-N-1146-2707,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-08083,FDA-2025-N-1146-1231,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-08083,FDA-2025-N-1146-2111,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-08083,FDA-2025-N-1146-3660,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-08083,FDA-2025-N-1146-0685,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-08083,FDA-2025-N-1146-2732,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-08083,FDA-2025-N-1146-2335,Academic/Industry/Expert (incl. small/local business),"Health and Human Services Department, Food and Drug Administration"
2025-08083,FDA-2025-N-1146-3221,Academic/Industry/Expert (incl. small/local business),"Health and Human Services Department, Food and Drug Administration"
2025-08083,FDA-2025-N-1146-3380,Academic/Industry/Expert (incl. small/local business),"Health and Human Services Department, Food and Drug Administration"
2025-08083,FDA-2025-N-1146-0750,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-08083,FDA-2025-N-1146-1276,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-08083,FDA-2025-N-1146-1746,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-08083,FDA-2025-N-1146-1241,Ordinary Citizen,"Health and Human Services Department, Food and Drug Administration"
2025-08083,FDA-2025-N-1146-6222,Organization/Corporation,"Health and Human Services Department, Food and Drug Administration"
2025-08083,FDA-2025-N-1146-0150,Academic/Industry/Expert (incl. small/local business),"Health and Human Services Department, Food and Drug Administration"
