document_number,title,agency,publication_date,comment_url,comments_close_on,regs_document_id,comment_count,source
2020-17610,1-Bromopropane; Final Toxic Substances Control Act (TSCA) Risk Evaluation; Notice of Availability,Environmental Protection Agency,2020-08-12,,,EPA-HQ-OPPT-2019-0235-0064,0,federalregister
2020-17606,Notice of Date Change for GSA Virtual Webinar regarding GSA's Implementation of Section 889 of the FY 2019 National Defense Authorization Act (NDAA),General Services Administration,2020-08-12,,,GSA-GSA-2020-0002-0025,0,federalregister
2020-17575,Male Breast Cancer: Developing Drugs for Treatment; Guidance for Industry; Availability,"Health and Human Services Department, Food and Drug Administration",2020-08-12,,,FDA-2019-D-2966-0025,0,federalregister
2020-17627,Coastal Nonpoint Pollution Control Program: Intent To Find That Washington Has Satisfied All Conditions of Approval Placed on Its Coastal Nonpoint Pollution Control Program,"Commerce Department, National Oceanic and Atmospheric Administration, Environmental Protection Agency",2020-08-12,,2020-09-14,EPA_FRDOC_0001-25817,1,federalregister
2020-17545,Agency Information Collection Activities; Submission to the Office of Management and Budget for Review and Approval; Comment Request; Student Support Services Annual Performance Report,Education Department,2020-08-12,,2020-09-11,ED-2020-SCC-0064-0006,1,federalregister
2020-17605,"Notice of Request for Information (RFI) on Accelerated Materials R&D, Testing/Qualification, and Cost-Effective Manufacturing Routes for Harsh Service Environment Materials",Energy Department,2020-08-12,,,EERE_FRDOC_0001-1562,0,federalregister
2020-17620,"North Fork Ridge Wind, LLC; Supplemental Notice That Initial Market-Based Rate Filing Includes Request for Blanket Section 204 Authorization","Energy Department, Federal Energy Regulatory Commission",2020-08-12,,,FERC-2020-1049-0001,0,federalregister
2020-17617,Western Area Power Administration; Notice of Filing,"Energy Department, Federal Energy Regulatory Commission",2020-08-12,,,FERC-2020-1053-0001,0,federalregister
2020-17613,"Skeleton Creek Wind, LLC; Supplemental Notice That Initial Market-Based Rate Filing Includes Request for Blanket Section 204 Authorization","Energy Department, Federal Energy Regulatory Commission",2020-08-12,,,FERC-2020-1046-0001,0,federalregister
2020-17616,"Soldier Creek Wind, LLC; Supplemental Notice That Initial Market-Based Rate Filing Includes Request for Blanket Section 204 Authorization","Energy Department, Federal Energy Regulatory Commission",2020-08-12,,,FERC-2020-1047-0001,0,federalregister
2020-17562,Self-Regulatory Organizations; New York Stock Exchange LLC; Order Granting Approval of a Proposed Rule Change To Amend Rules 7.36 and 7.37 Relating to Setter Priority and Allocation,Securities and Exchange Commission,2020-08-12,,,SEC-2020-1291-0001,0,federalregister
2020-17560,"Self-Regulatory Organizations; Cboe BZX Exchange, Inc.; Notice of Filing and Immediate Effectiveness of a Proposed Rule Change Relating To Introduce a New Data Product To Be Known As Intraday Open-Close Data",Securities and Exchange Commission,2020-08-12,,,SEC-2020-1288-0001,0,federalregister
2020-17566,Notice of Request To Release Airport Property,"Transportation Department, Federal Aviation Administration",2020-08-12,,2020-09-11,FAA-2013-0259-2943,1,federalregister
2020-17600,Hazardous Materials: Notice of Applications for Modifications to Special Permits,"Transportation Department, Pipeline and Hazardous Materials Safety Administration",2020-08-12,,2020-08-27,PHMSA-2013-0008-0386,0,federalregister
2020-17601,Hazardous Materials: Notice of Actions on Special Permits,"Transportation Department, Pipeline and Hazardous Materials Safety Administration",2020-08-12,,2020-09-11,PHMSA-2013-0008-0387,0,federalregister
2020-17585,Notice of OFAC Sanctions Action,"Treasury Department, Foreign Assets Control Office",2020-08-12,,,OFAC_FRDOC_0001-1183,0,federalregister
2020-17625,Notice of OFAC Sanctions Action,"Treasury Department, Foreign Assets Control Office",2020-08-12,,,OFAC_FRDOC_0001-1184,0,federalregister
2020-17654,"Notice of Product Exclusion Amendment: China's Acts, Policies, and Practices Related to Technology Transfer, Intellectual Property, and Innovation","Trade Representative, Office of United States",2020-08-13,,,USTR_FRDOC_0001-0651,0,federalregister
2020-17708,"Parts and Accessories Necessary for Safe Operation; Application for an Exemption From J. J. Keller & Associates, Inc.","Transportation Department, Federal Motor Carrier Safety Administration",2020-08-13,,2020-09-14,FMCSA-2020-0169-0001,74,federalregister
2020-17704,Agency Information Collection Activities: Information Collection Renewal; Comment Request; Licensing Manual,"Treasury Department, Comptroller of the Currency",2020-08-13,,2020-10-13,,0,federalregister
2020-17696,Agency Information Collection Activities; Proposed Renewal; Comment Request; Renewal Without Change of Anti-Money Laundering Programs for Certain Financial Institutions,"Treasury Department, Financial Crimes Enforcement Network",2020-08-13,,2020-10-13,FINCEN-2020-0009-0001,2,federalregister
2020-17694,Agency Information Collection Activities; Proposed Renewal; Comment Request; Renewal Without Change of the Customer Identification Program Regulatory Requirements for Certain Financial Institutions,"Treasury Department, Financial Crimes Enforcement Network",2020-08-13,,2020-10-13,FINCEN-2020-0010-0001,6,federalregister
2020-16554,"Softwood Lumber Research, Promotion, Consumer Education and Industry Information Order; Assessment Rate Increase","Agriculture Department, Agricultural Marketing Service",2020-08-13,,2020-10-13,AMS-SC-20-0014-0001,29,federalregister
2020-15804,Registration Requirements Under the Sex Offender Registration and Notification Act,"Justice Department, Justice Department",2020-08-13,,2020-10-13,DOJ-OAG-2020-0003-0001,840,federalregister
2020-16434,"Fisheries of the Caribbean, Gulf of Mexico, and South Atlantic; Shrimp Fishery Off the South Atlantic States; Amendment 11","Commerce Department, National Oceanic and Atmospheric Administration",2020-08-13,,2020-09-14,NOAA-NMFS-2020-0066-0003,1,federalregister
2020-17697,Agency Information Collection Activities; Comment Request; Department of Education Green Ribbon Schools Nominee Presentation Form,Education Department,2020-08-13,,2020-10-13,ED-2020-SCC-0131-0001,2,federalregister
2020-17713,Combined Notice of Filings #1,"Energy Department, Federal Energy Regulatory Commission",2020-08-13,,,FERC-2020-1054-0001,0,federalregister
2020-17594,Airworthiness Directives; General Electric Company Turbofan Engines,"Transportation Department, Federal Aviation Administration",2020-08-13,https://www.regulations.gov/commenton/FAA-2020-0733-0001,2020-09-14,FAA-2020-0733-0001,3,federalregister
2020-17712,Thordin ApS; Supplemental Notice That Initial Market-Based Rate Filing Includes Request for Blanket Section 204 Authorization,"Energy Department, Federal Energy Regulatory Commission",2020-08-13,,,FERC-2020-1057-0001,0,federalregister
2020-17738,Agency Information Collection Activities: Proposed Collection; Comment Request,"Health and Human Services Department, Centers for Medicare & Medicaid Services",2020-08-13,,2020-10-13,CMS-2020-0091-0001,3,federalregister
2020-17687,Excepted Service,Personnel Management Office,2020-08-13,,,OPM_FRDOC_0001-1701,0,federalregister
2020-17686,"Submission for Review: 3206-0173; CSRS/FERS Designation of Beneficiary, Standard Form 3102",Personnel Management Office,2020-08-13,,2020-10-13,OPM_FRDOC_0001-1703,1,federalregister
2020-17731,New Postal Products,Postal Regulatory Commission,2020-08-13,,2020-08-17,,0,federalregister
2020-17669,"Self-Regulatory Organizations; Cboe Exchange, Inc.; Notice of Filing and Immediate Effectiveness of a Proposed Rule Change To Amend Rule 5.34 (Order and Quote Price Protection Mechanisms and Risk Controls) in Connection With Sell Market Orders in No-Bid Series",Securities and Exchange Commission,2020-08-13,,,SEC-2020-1293-0001,0,federalregister
2020-17352,"Self-Regulatory Organizations; Cboe BZX Exchange, Inc.; Notice of Filing and Immediate Effectiveness of a Proposed Rule Change To Amend the Options Regulatory Fee",Securities and Exchange Commission,2020-08-13,,,SEC-2020-1294-0001,0,federalregister
2020-17670,Self-Regulatory Organizations; MEMX LLC; Notice of Filing and Order Granting Accelerated Approval of a Proposed Rule Change To Amend Rule 8.15 and To Add the Consolidated Audit Trail Industry Member Compliance Rules to the List of Minor Rule Violations in Rule 8.15.01,Securities and Exchange Commission,2020-08-13,,,SEC-2020-1292-0001,0,federalregister
2020-17720,Union Pacific Railroad Company-Temporary Trackage Rights Exemption-BNSF Railway Company,Surface Transportation Board,2020-08-13,,,STB-2020-0102-0001,0,federalregister
2020-17711,Agency Information Collection Activities; Proposed Collection; Comment Request; Electronic Records; Electronic Signatures,"Health and Human Services Department, Food and Drug Administration",2020-08-13,,2020-10-13,FDA-2011-N-0076-0011,1,federalregister
2020-17729,"Agency Information Collection Activities: Submission to OMB for Review and Approval; Public Comment Request; Information Collection Request Title: Teaching Health Center Graduate Medical Education Program Cost Evaluation, OMB No. 0906-XXXX-NEW","Health and Human Services Department, Health Resources and Services Administration",2020-08-13,,2020-09-14,,0,federalregister
2020-17516,Awards Unsolicited Proposal for the Health Communication Initiative Program,"Health and Human Services Department, Indian Health Service",2020-08-13,,,IHS_FRDOC_0001-0419,0,federalregister
2020-17736,Agency Information Collection Activities: Crew Member's Declaration,"Homeland Security Department, U.S. Customs and Border Protection",2020-08-13,,,USCBP-2006-0080-0010,0,federalregister
2020-17740,"Draft Invasive Species Strategic Plan; Tribal and Alaska Native Corporation Consultations, Public Listening Sessions and Request for Public Comments",Interior Department,2020-08-13,,2020-10-09,DOI-2020-0007-0001,50,federalregister
2020-17688,"Agency Information Collection Activities; Proposed Collection Comments Requested; Reinstatement, With Change, of a Previously Approved Collection for Which Approval Has Expired: National Survey of Prosecutors (NSP)",Justice Department,2020-08-13,,2020-10-13,,0,federalregister
2020-17690,"Agency Information Collection Activities; Proposed Collection Comments Requested; Extension of a Currently Approved Collection: Annual Parole Survey, Annual Probation Survey",Justice Department,2020-08-13,,2020-09-14,,0,federalregister
2020-17719,Union Pacific Railroad Company-Temporary Trackage Rights Exemption-BNSF Railway Company,Surface Transportation Board,2020-08-13,,,STB-2020-0103-0001,0,federalregister
2020-17725,"Receipt of Incidental Take Permit Application and Proposed Habitat Conservation Plan for Karner Blue Butterfly and Frosted Elfin in the Albany Pine Bush Preserve, Albany, Colonie and Guilderland, New York; Categorical Exclusion","Interior Department, Fish and Wildlife Service",2020-08-13,,2020-09-14,FWS-R5-ES-2020-0028-0001,2,federalregister
2020-17681,Ferrovanadium From China and South Africa; Determination,International Trade Commission,2020-08-13,,,ITC-2020-0300-0001,0,federalregister
2020-17685,"Submission for Review: 3206-0162; Report of Medical Examination of Person Electing Survivor Benefits, OPM 1530",Personnel Management Office,2020-08-13,,2020-09-14,OPM_FRDOC_0001-1702,1,federalregister
2020-17721,New Drugs Regulatory Program Modernization: Implementation of the Integrated Assessment of Marketing Applications and Integrated Review Documentation; Public Workshop; Request for Comments,"Health and Human Services Department, Food and Drug Administration",2020-08-13,,2020-12-30,FDA-2020-N-1550-0001,7,federalregister
2020-17716,Agency Information Collection Activities; Proposed Collection; Comment Request; Medical Devices; Humanitarian Use Devices,"Health and Human Services Department, Food and Drug Administration",2020-08-13,,2020-10-13,FDA-2017-N-4951-0005,2,federalregister
2020-17714,Acute Myeloid Leukemia: Developing Drugs and Biological Products for Treatment; Draft Guidance for Industry; Availability,"Health and Human Services Department, Food and Drug Administration",2020-08-13,,2020-10-13,FDA-2020-D-1298-0001,18,federalregister
2020-17703,Prospective Grant of an Exclusive Start-Up Patent License for Evaluation: Immunotherapy for Relapsed/Refractory Diffuse Large B Cell Lymphoma,"Health and Human Services Department, National Institutes of Health",2020-08-13,,2020-08-28,,0,federalregister
2020-17735,Agency Information Collection Activities: Documents Required Aboard Private Aircraft,"Homeland Security Department, U.S. Customs and Border Protection",2020-08-13,,,USCBP-2008-0095-0010,0,federalregister
2020-17718,60-Day Notice of Proposed Information Collection: Monthly Report of Excess Income and Annual Report of Uses of Excess Income,Housing and Urban Development Department,2020-08-13,,2020-10-13,HUD-2006-0333-0010,0,federalregister
2020-17726,Phosphate Fertilizers From Morocco and Russia,International Trade Commission,2020-08-13,,,ITC-2020-0301-0001,0,federalregister
