document_number,title,agency,publication_date,comment_url,comments_close_on,regs_document_id,comment_count,source
2017-13596,Petition for Exemption; Summary of Petition Received,"Transportation Department, Federal Aviation Administration",2017-06-29,,2017-07-19,FAA-2013-0259-1607,0,federalregister
2017-13617,Qualification of Drivers; Exemption Applications; Diabetes,"Transportation Department, Federal Motor Carrier Safety Administration",2017-06-29,https://www.regulations.gov/commenton/FMCSA-2006-26600-0007,,FMCSA-2014-0314-0005,0,federalregister
2017-13595,Agency Information Collection Activities; Submission for OMB Review; Comment Request; New Markets Tax Credit (NMTC) Program Allocation Application,Treasury Department,2017-06-29,,2017-07-31,,0,federalregister
2017-13639,Agency Information Collection Activities: OMB Control Number 1076-0017; Financial Assistance and Social Services,"Interior Department, Indian Affairs Bureau",2017-06-29,,2017-07-31,,0,federalregister
2017-13646,"AREVA, Inc.; Consideration of Approval of Transfer of License",Nuclear Regulatory Commission,2017-06-29,,2017-07-31,NRC-2017-0148-0001,0,federalregister
2017-13609,Program for Enhanced Review Transparency and Communication for Original 351(k) Biologics License Applications in Biosimilar User Fee Act II,"Health and Human Services Department, Food and Drug Administration",2017-06-29,,2017-07-31,,0,federalregister
2017-13671,Air Plan Approval; Alabama: Infrastructure Requirements for the 2012 PM2.5 National Ambient Air Quality Standard,Environmental Protection Agency,2017-06-29,,2017-07-31,EPA-R04-OAR-2016-0208-0001,0,federalregister
2017-13406,Airworthiness Directives; Airbus Airplanes,"Transportation Department, Federal Aviation Administration",2017-06-29,,2017-08-14,FAA-2017-0624-0001,1,federalregister
2017-13580,Takes of Marine Mammals Incidental to Specified Activities; Taking Marine Mammals Incidental to the Central Bay Operations and Maintenance Facility Project,"Commerce Department, National Oceanic and Atmospheric Administration",2017-06-29,,2017-07-31,,0,federalregister
2017-13618,Qualification of Drivers; Exemption Applications; Epilepsy and Seizure Disorders,"Transportation Department, Federal Motor Carrier Safety Administration",2017-06-29,,2017-07-31,FMCSA-2017-0178-0001,0,federalregister
2017-13616,"Agency Information Collection Activities; Extension, Without Change, of a Currently Approved Collection; Application for Family Unity Benefits","Homeland Security Department, U.S. Citizenship and Immigration Services",2017-06-29,,2017-07-31,USCIS-2009-0021-0062,0,federalregister
2017-13638,Agency Information Collection Activities: OMB Control Number 1076-0176; IDEIA Part B and C Child Count,"Interior Department, Indian Affairs Bureau",2017-06-29,,2017-07-31,,0,federalregister
2017-13670,Air Plan Approval; Kentucky; Revisions to Jefferson County Emissions Monitoring and Reporting,Environmental Protection Agency,2017-06-29,,2017-07-31,EPA-R04-OAR-2017-0004-0001,0,federalregister
2017-13537,Air Plan Approval; Georgia: Permit Exemptions and Definitions,Environmental Protection Agency,2017-06-29,,2017-07-31,EPA-R04-OAR-2007-0113-0014,1,federalregister
2017-13478,Approval and Promulgation of Air Quality Implementation Plans; Texas; Redesignation of the Collin County Area to Attainment the 2008 Lead Standard,Environmental Protection Agency,2017-06-29,,2017-07-31,EPA-R06-OAR-2009-0750-0002,0,federalregister
2017-13676,Proposed Information Collection Request; Comment Request; Information Collection Request Renewal for the NOX Budget Trading Program To Reduce the Regional Transport of Ozone,Environmental Protection Agency,2017-06-29,,2017-08-28,EPA-HQ-OAR-2006-0947-0026,0,federalregister
2017-13669,See the Item Specific Docket Numbers Provided in the Text: Proposed Information Collection Request; Comment Request; See Item Specific ICR Titles Provided in the Text,Environmental Protection Agency,2017-06-29,,2017-08-28,EPA-HQ-OECA-2013-0311-0004,0,federalregister
2017-13624,Information Collection Being Reviewed by the Federal Communications Commission,Federal Communications Commission,2017-06-29,,2017-08-28,FCC-2017-0239-0001,0,federalregister
2017-13641,Proposed Agency Information Collection Activities; Comment Request,Federal Reserve System,2017-06-29,,2017-08-28,FRS-2017-0166-0001,0,federalregister
2017-13661,Proposed Information Collection Request; Comment Request; Engine Emission Defect Information Reports and Voluntary Emission Recall Reports,Environmental Protection Agency,2017-06-29,,2017-08-28,EPA-HQ-OAR-2013-0246-0006,0,federalregister
2017-13591,"Information Collection Request Submitted to OMB for Review and Approval; Comment Request; NSPS for Commercial and Industrial Solid Waste Incineration (CISWI) Units (40 CFR Part 60, Subpart CCCC) (Renewal)",Environmental Protection Agency,2017-06-29,,2017-07-31,EPA-HQ-OECA-2013-0315-0005,0,federalregister
2017-13675,Proposed Information Collection Request; Comment Request; Regulation of Fuels and Fuel Additives: Gasoline Volatility,Environmental Protection Agency,2017-06-29,,2017-08-28,EPA-HQ-OAR-2007-0478-0014,0,federalregister
2017-13672,Proposed Information Collection Request; Comment Request; ICR Supporting Statement Information Collection Request for National Pollutant Discharge Elimination System (NPDES) Program (Renewal),Environmental Protection Agency,2017-06-29,,2017-08-28,EPA-HQ-OW-2008-0719-0103,0,federalregister
2017-13803,"Energy Conservation Program: Test Procedures for Consumer Refrigerators, Refrigerator-Freezers, and Freezers",Energy Department,2017-06-30,,2017-07-31,EERE-2017-BT-TP-0004-0001,7,federalregister
2017-13826,Requested Administrative Waiver of the Coastwise Trade Laws: Vessel MARBELLA; Invitation for Public Comments,"Transportation Department, Maritime Administration",2017-06-30,,2017-07-31,MARAD-2017-0111-0001,0,federalregister
2017-13813,Requested Administrative Waiver of the Coastwise Trade Laws: Vessel PRINCESS DONNA; Invitation for Public Comments,"Transportation Department, Maritime Administration",2017-06-30,,2017-07-31,MARAD-2017-0106-0001,0,federalregister
2017-13816,Requested Administrative Waiver of the Coastwise Trade Laws: Vessel HYP NAUTIC; Invitation for Public Comments,"Transportation Department, Maritime Administration",2017-06-30,https://www.regulations.gov/commenton/MARAD-2017-0115-0001,2017-07-31,MARAD-2017-0115-0001,0,federalregister
2017-13593,Agency Information Collection Activities; Submission for OMB Review; Comment Request; Multiple IRS Information Collection Requests,Treasury Department,2017-06-30,,2017-07-31,,0,federalregister
2017-13798,Agency Information Collection Activities; Submission for OMB Review; Comment Request; Concrete and Masonry Construction Standard,Labor Department,2017-06-30,,2017-07-31,DOL_FRDOC_0001-1064,0,federalregister
2017-13797,Agency Information Collection Activities; Submission for OMB Review; Comment Request; Disclosures to Workers Under the Migrant and Seasonal Agricultural Worker Protection Act,Labor Department,2017-06-30,,2017-07-31,DOL_FRDOC_0001-1063,0,federalregister
2017-13817,Requested Administrative Waiver of the Coastwise Trade Laws: Vessel FRIDAY; Invitation for Public Comments,"Transportation Department, Maritime Administration",2017-06-30,https://www.regulations.gov/commenton/MARAD-2017-0114-0001,2017-07-31,MARAD-2017-0114-0001,0,federalregister
2017-13744,"Notice of Inventory Completion: Human Remains Repository, Department of Anthropology, University of Wyoming, Laramie, WY","Interior Department, National Park Service",2017-06-30,,2017-07-31,,0,federalregister
2017-13742,"Notice of Intent To Repatriate Cultural Items: Arkansas Archeological Survey, Fayetteville, AR","Interior Department, National Park Service",2017-06-30,,2017-07-31,,0,federalregister
2017-13737,"Notice of Inventory Completion: University of Massachusetts Amherst, Department of Anthropology, Amherst, MA","Interior Department, National Park Service",2017-06-30,,2017-07-31,,0,federalregister
2017-13739,"Notice of Inventory Completion: Museum of Natural History and Planetarium, Roger Williams Park, Providence RI","Interior Department, National Park Service",2017-06-30,,2017-07-31,,0,federalregister
2017-13731,Agency Information Collection Activity: General Release for Medical Provider Information to the Department of Veterans Affairs (VA) and Authorization and Consent To Release Information to the Department of Veterans Affairs,Veterans Affairs Department,2017-06-30,,2017-08-29,VA-2017-VACO-0001-0167,0,federalregister
2017-13730,Agency Information Collection Activity under OMB Review: Board of Veterans' Appeals Voice of the Veteran Appellant Satisfaction Survey,Veterans Affairs Department,2017-06-30,,2017-07-31,VA-2017-VACO-0001-0165,0,federalregister
2017-13714,Endangered and Threatened Species; Listing and Recovery Priority Guidelines,"Commerce Department, National Oceanic and Atmospheric Administration",2017-06-30,,2017-08-28,,0,federalregister
2017-13688,Petition for Reconsideration of Action in Rulemaking Proceeding,Federal Communications Commission,2017-06-30,,,,0,federalregister
2017-13809,Requested Administrative Waiver of the Coastwise Trade Laws: Vessel TRAVELER; Invitation for Public Comments,"Transportation Department, Maritime Administration",2017-06-30,,2017-07-31,MARAD-2017-0108-0001,0,federalregister
2017-13857,"Drawbridge Operation Regulation; Delaware River, Pennsauken Township, NJ","Homeland Security Department, Coast Guard",2017-06-30,,2017-08-18,USCG-2016-0257-0012,2,federalregister
2017-13815,Exemptions To Permit Circumvention of Access Controls on Copyrighted Works,"Library of Congress, Copyright Office, Library of Congress",2017-06-30,,2017-09-13,COLC-2017-0007-0001,75,federalregister
2017-13830,Periodic Reporting,Postal Regulatory Commission,2017-06-30,,2017-08-16,PRC-2017-0009-0001,0,federalregister
2017-13679,National Oil and Hazardous Substances Pollution Contingency Plan National Priorities List: Partial Deletion of the Mystery Bridge Road/U.S. Highway 20 Superfund Site,Environmental Protection Agency,2017-06-30,,2017-07-31,EPA-HQ-SFUND-1990-0011-0137,1,federalregister
2017-13699,Agency Information Collection Activities; Proposed Information Collection; Comment Request; Federal Emergency Management Agency Programs Customer Satisfaction Surveys,"Homeland Security Department, Federal Emergency Management Agency",2017-06-30,,2017-08-29,FEMA-2017-0026-0001,0,federalregister
2017-13770,"Receipt of Application for Incidental Take Permit; Low-Effect Habitat Conservation Plan for the Curletti Farm Employee Housing Project, Santa Barbara County, California","Interior Department, Fish and Wildlife Service",2017-06-30,,2017-07-31,,0,federalregister
2017-13758,Endangered and Threatened Wildlife and Plants; 5-Year Status Reviews of 23 Southeastern Species,"Interior Department, Fish and Wildlife Service",2017-06-30,,2017-08-29,,0,federalregister
2017-13762,"Endangered and Threatened Wildlife and Plants; Mexican Wolf Draft Recovery Plan, First Revision","Interior Department, Fish and Wildlife Service",2017-06-30,,2017-08-29,FWS-R2-ES-2017-0036-0001,101010,federalregister
2017-13656,Notice of Meeting of the EPA Children's Health Protection Advisory Committee (CHPAC),Environmental Protection Agency,2017-06-30,,,EPA-HQ-OA-2022-0570-0002,0,federalregister
2017-13727,Agency Information Collection Activity Under OMB Review: Notice to Department of Veterans Affairs of Veteran or Beneficiary Incarcerated in Penal Institution,Veterans Affairs Department,2017-06-30,,2017-07-31,VA-2017-VACO-0001-0164,0,federalregister
2017-13728,Agency Information Collection Activity Under OMB Review: Credit Underwriting Standards and Procedures for Processing VA Guaranteed Loans,Veterans Affairs Department,2017-06-30,,2017-07-31,VA-2017-VACO-0001-0168,0,federalregister
2017-13756,Airworthiness Directives; 328 Support Services GmbH (Type Certificate Previously Held by AvCraft Aerospace GmbH; Fairchild Dornier GmbH; Dornier Luftfahrt GmbH) Airplanes,"Transportation Department, Federal Aviation Administration",2017-06-30,https://www.regulations.gov/commenton/FAA-2016-9568-0005,2017-01-11,FAA-2016-9568-0005,1,federalregister
2017-13755,Airworthiness Directives; Airbus Airplanes,"Transportation Department, Federal Aviation Administration",2017-06-30,https://www.regulations.gov/commenton/FAA-2017-0628-0001,2017-08-14,FAA-2017-0628-0001,1,federalregister
2017-13773,Airworthiness Directives; The Boeing Company Airplanes,"Transportation Department, Federal Aviation Administration",2017-06-30,,2017-08-14,FAA-2017-0629-0001,3,federalregister
2017-13592,Agency Information Collection Activities; Submission for OMB Review; Comment Request; Multiple Bureau of the Fiscal Service Information Collection Requests,Treasury Department,2017-06-30,,2017-07-31,,0,federalregister
