document_number,title,agency,publication_date,comment_url,comments_close_on,regs_document_id,comment_count,source
2019-15682,Notice of Receipt of Requests To Voluntarily Cancel Certain Pesticide Registrations and Amend Registrations To Terminate Certain Uses,Environmental Protection Agency,2019-07-24,,2019-08-23,EPA-HQ-OPP-2018-0014-0028,0,federalregister
2019-15680,"Access to Confidential Business Information by Battelle Memorial Institute and Its Identified Subcontractor, Integrated Laboratory Systems, Inc.",Environmental Protection Agency,2019-07-24,,,EPA-HQ-OPPT-2003-0004-0125,0,federalregister
2019-15699,"Agency Information Collection Activities: Proposed Collection: Public Comment Request Information Collection Request Title: Health Center Patient Survey, OMB No. 0915-0368-Reinstatement","Health and Human Services Department, Health Resources and Services Administration",2019-07-24,,2019-09-23,,0,federalregister
2019-14407,Locomotive Image and Audio Recording Devices for Passenger Trains,"Transportation Department, Federal Railroad Administration",2019-07-24,https://www.regulations.gov/commenton/FRA-2016-0036-0002,2019-09-23,FRA-2016-0036-0002,15,federalregister
2019-15707,Information Collection; Role of Communities in Stewardship Contracting Projects,"Agriculture Department, Forest Service",2019-07-24,,2019-09-23,FS-2019-0018-0001,2,federalregister
2019-15701,Information Collections Requirement Being Reviewed by the Federal Communications Commission Under Delegated Authority,Federal Communications Commission,2019-07-24,,2019-09-23,FCC-2019-0205-0001,0,federalregister
2019-15676,Withholding of Tax and Information Reporting With Respect to Interests in Partnerships Engaged in the Conduct of a U.S. Trade or Business; Hearing,"Treasury Department, Internal Revenue Service",2019-07-24,https://www.regulations.gov/commenton/IRS-2019-0023-0010,,IRS-2019-0023-0010,0,federalregister
2019-15605,Proposed Revocation of Significant New Use Rule for Fatty Acid Amide,Environmental Protection Agency,2019-07-24,,2019-08-23,EPA-HQ-OPPT-2013-0399-0211,1,federalregister
2019-15668,Agency Information Collection Activities: Proposed Collection; Comment Request-Information Collection for the National School Lunch Program,"Agriculture Department, Food and Nutrition Service",2019-07-24,,2019-09-23,FNS-2019-0040-0001,5,federalregister
2019-15702,Agency Information Collection Activities: Extension of a Currently Approved Collection: Obligor Change of Address,"Homeland Security Department, U.S. Immigration and Customs Enforcement",2019-07-24,,2019-09-23,ICEB-2019-0007-0001,0,federalregister
2019-15737,"Importer of Controlled Substances Application: AMRI Rensselaer, Inc.","Justice Department, Drug Enforcement Administration",2019-07-24,,2019-08-23,,0,federalregister
2019-15675,Hazardous Materials: The State of Washington Crude Oil by Rail-Vapor Pressure Requirements,"Transportation Department, Pipeline and Hazardous Materials Safety Administration",2019-07-24,,2019-09-23,PHMSA-2019-0149-0001,4404,federalregister
2019-15787,Agency Information Collection Activities; Submission for Office of Management and Budget Review; Comment Request; Clinical Laboratory Improvement Amendments Waiver Applications,"Health and Human Services Department, Food and Drug Administration",2019-07-25,,2019-08-26,FDA-2008-D-0031-0007,0,federalregister
2019-15782,Agency Information Collection Activity: Application for Accreditation as Service Organization Representative,Veterans Affairs Department,2019-07-25,,2019-09-23,VA-2019-VACO-0001-0087,0,federalregister
2019-15807,Requested Administrative Waiver of the Coastwise Trade Laws: Vessel KATHRYN JEAN (Sailing Catamaran); Invitation for Public Comments,"Transportation Department, Maritime Administration",2019-07-25,,2019-08-26,MARAD-2019-0119-0001,0,federalregister
2019-15759,Agency Information Collection Activities; Notice and Request for Comments; State Notification to Consumers of Motor Vehicle Recall Status,"Transportation Department, National Highway Traffic Safety Administration",2019-07-25,https://www.regulations.gov/commenton/NHTSA-2019-0027-0005,2019-08-26,NHTSA-2019-0027-0005,0,federalregister
2019-15827,21st Century Cures: Announcing the Establishment of the BEST Resource Taxonomy; Establishment of a Public Docket; Request for Comments,"Health and Human Services Department, Food and Drug Administration",2019-07-25,,2019-09-23,FDA-2019-N-2769-0001,6,federalregister
2019-15814,Agency Information Collection Activities; Comment Request; National Agricultural Workers Survey,"Labor Department, Employment and Training Administration",2019-07-25,,2019-09-23,,0,federalregister
2019-15838,New Postal Products,Postal Regulatory Commission,2019-07-25,,2019-07-29,,0,federalregister
2019-15763,Submission of Information Collection for OMB Review; Comment Request; Notices Under Section 4062(e) of ERISA,Pension Benefit Guaranty Corporation,2019-07-25,,2019-08-26,PBGC-2019-0001-0008,0,federalregister
2019-15764,Request for Comments on Operation of the Caribbean Basin Initiative,"Trade Representative, Office of United States",2019-07-25,,2019-08-30,USTR-2019-0007-0001,7,federalregister
2019-15805,Requested Administrative Waiver of the Coastwise Trade Laws: Vessel DELPHINE (Sailing Catamaran); Invitation for Public Comments,"Transportation Department, Maritime Administration",2019-07-25,,2019-08-26,MARAD-2019-0117-0001,0,federalregister
2019-15833,"Special Local Regulation; Charlevoix Venetian Night Boat Parade; Charlevoix, MI","Homeland Security Department, Coast Guard",2019-07-25,,,,0,federalregister
2019-15786,Notice of Request for a New Information Collection: Permit To Transport Undenatured Inedible Meat Products,"Agriculture Department, Food Safety and Inspection Service",2019-07-25,,2019-09-23,FSIS-2019-0017-0001,3,federalregister
2019-15820,Notice of Intent To Develop a Policy for Determining Harmful Algal Bloom (HAB) and Hypoxia Events of National Significance in Marine or Coastal Waters; Opportunity To Provide Information,"Commerce Department, National Oceanic and Atmospheric Administration",2019-07-25,,2019-09-09,,0,federalregister
2019-15756,"Notice of Availability of the Deepwater Horizon Oil Spill Open Ocean Trustee Implementation Group Draft Restoration Plan 2 and Environmental Assessment: Fish, Sea Turtles, Marine Mammals, and Mesophotic and Deep Benthic Communities; Reopening of Public Comment Period","Commerce Department, National Oceanic and Atmospheric Administration",2019-07-25,,2019-08-02,,0,federalregister
2019-15554,Revised Medical Criteria for Evaluating Digestive Disorders and Skin Disorders,Social Security Administration,2019-07-25,,2019-09-23,SSA-2017-0042-0001,14,federalregister
2019-15769,Proposed Collection; Comment Request,Defense Department,2019-07-25,,2019-09-23,DOD-2019-OS-0087-0001,0,federalregister
2019-15770,Proposed Collection; Comment Request,Defense Department,2019-07-25,,2019-09-23,DOD-2019-OS-0088-0001,0,federalregister
2019-15780,Proposed Collection; Comment Request,Defense Department,2019-07-25,,2019-09-23,DOD-2019-OS-0088-0002,0,federalregister
2019-15816,Proposed Data Collection Submitted for Public Comment and Recommendations,"Health and Human Services Department, Centers for Disease Control and Prevention",2019-07-25,,2019-09-23,,0,federalregister
2019-15831,"Modified Risk Tobacco Product Applications for VLNTM King and VLNTM Menthol King, Combusted, Filtered Cigarettes, Submitted by 22nd Century Group, Inc.","Health and Human Services Department, Food and Drug Administration",2019-07-25,,2019-07-25,,0,federalregister
2019-15790,Agency Information Collection Activities; Submission for Office of Management and Budget Review; Comment Request; Export of Medical Devices; Foreign Letters of Approval,"Health and Human Services Department, Food and Drug Administration",2019-07-25,,2019-08-26,FDA-2013-N-0370-0007,0,federalregister
2019-15791,"Agency Information Collection Activities; Submission for Office of Management and Budget Review; Comment Request; Deeming Tobacco Products To Be Subject to the Federal Food, Drug, and Cosmetic Act","Health and Human Services Department, Food and Drug Administration",2019-07-25,,2019-08-26,FDA-2019-N-0305-0003,1,federalregister
2019-15788,National Offshore Safety Advisory Committee,"Homeland Security Department, Coast Guard",2019-07-25,,,USCG-2019-0349-0001,0,federalregister
2019-15832,Agency Information Collection Activities: New Information Collection Instrument,Justice Department,2019-07-25,,2019-08-26,,0,federalregister
2019-15813,Walking and Working Surfaces Standard for General Industry; Extension of the Office of Management and Budget's (OMB) Approval of the Information Collection (Paperwork) Requirements,"Labor Department, Occupational Safety and Health Administration",2019-07-25,,2019-09-23,OSHA-2013-0002-0010,0,federalregister
2019-15800,"Submission for OMB Review, Comment Request, Proposed Collection: Museums for Digital Learning Program Evaluation","National Foundation on the Arts and the Humanities, Institute of Museum and Library Services",2019-07-25,,2019-08-25,ARTS-2019-0045-0001,0,federalregister
2019-15804,Requested Administrative Waiver of the Coastwise Trade Laws: Vessel BETTINA VITA (Motor Vessel); Invitation for Public Comments,"Transportation Department, Maritime Administration",2019-07-25,,2019-08-26,MARAD-2019-0015-0001,0,federalregister
2019-15808,Requested Administrative Waiver of the Coastwise Trade Laws: Vessel PELAGIC 1 (Motor Vessel); Invitation for Public Comments,"Transportation Department, Maritime Administration",2019-07-25,https://www.regulations.gov/commenton/MARAD-2019-0120-0001,2019-08-26,MARAD-2019-0120-0001,0,federalregister
2019-15810,Certain Swap Data Repository and Data Reporting Requirements; Extension of Comment Period,Commodity Futures Trading Commission,2019-07-25,,2019-10-28,CFTC-2019-0069-0001,0,federalregister
2019-15754,Request for Public Comment on the Federal Trade Commission's Implementation of the Children's Online Privacy Protection Rule,Federal Trade Commission,2019-07-25,,2019-10-23,FTC-2019-0054-0001,176280,federalregister
2019-15836,"Pioneer Hi-Bred International, Inc.; Availability of Petition for Determination of Nonregulated Status for Enhanced Grain Yield Potential and Glufosinate-Ammonium Resistant DP202216 Maize","Agriculture Department, Animal and Plant Health Inspection Service",2019-07-25,,2019-09-23,APHIS-2019-0040-0001,5,federalregister
2019-15837,Westhoff Vertriebsgesellschaft mbH; Availability of Petition for Determination of Nonregulated Status of Petunias Genetically Engineered for Flower Color,"Agriculture Department, Animal and Plant Health Inspection Service",2019-07-25,,2019-09-23,APHIS-2019-0037-0001,9,federalregister
2019-15852,"Administrative Settlement Agreement and Order on Consent: Richardson Flat Tailings Site, Park City, Summit County, Utah",Environmental Protection Agency,2019-07-25,,2019-08-26,EPA_FRDOC_0001-24217,2,federalregister
2019-15512,Agency Information Collection Activities: Notice of Request for Approval of a New Information Collection,"Transportation Department, Federal Highway Administration",2019-07-25,,2019-08-26,FHWA-2019-0024-0002,0,federalregister
2019-15783,"Agency Information Collection Activity: Application for Accreditation as a Claims Agent or Attorney, Filing of Representatives' Fee Agreements and Motions for Review of Such Fee Agreements",Veterans Affairs Department,2019-07-25,,2019-09-23,VA-2019-VACO-0001-0089,0,federalregister
2019-15785,Agency Information Collection Activity under OMB Review: Airborne Hazards and Open Burn Pit Registry (AHOBPR) Web-Accessible Self-Assessment/Questionnaire,Veterans Affairs Department,2019-07-25,,2019-08-26,VA-2019-VACO-0001-0088,0,federalregister
2019-15582,Airworthiness Directives; The Boeing Company Airplanes,"Transportation Department, Federal Aviation Administration",2019-07-25,,2019-09-09,FAA-2019-0525-0001,6,federalregister
2019-15819,Proposed Data Collection Submitted for Public Comment and Recommendations,"Health and Human Services Department, Centers for Disease Control and Prevention",2019-07-25,,2019-09-23,,0,federalregister
2019-15806,Requested Administrative Waiver of the Coastwise Trade Laws: Vessel FOOTLOOSE (Motor Vessel); Invitation for Public Comments,"Transportation Department, Maritime Administration",2019-07-25,https://www.regulations.gov/commenton/MARAD-2019-0116-0001,2019-08-26,MARAD-2019-0116-0001,0,federalregister
